back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
10.0,31.0,29.0,80.0,36.0,98.0,84.0,83.0,2.0,2.0,0.0,10.0,13.0,2.8182,3.8423,31.0,8.0,2.9,2.1318,29.0,18.0,6.6667,5.0871,80.0,8.0,3.2727,1.8488,36.0,11.0,5.4444,2.7487,98.0,9.0,4.9412,2.561,84.0,10.0,4.8824,3.0595,83.0
4.0,27.0,22.0,54.0,10.0,104.0,65.0,106.0,2.0,2.0,0.0,4.0,10.0,2.25,2.5628,27.0,6.0,3.1429,1.7728,22.0,12.0,4.5,3.0896,54.0,2.0,1.6667,0.5164,10.0,12.0,4.9524,3.2012,104.0,8.0,3.4211,2.8736,65.0,15.0,5.8889,4.2272,106.0
12.0,44.0,36.0,58.0,13.0,89.0,51.0,77.0,4.0,3.0,1.1547,12.0,12.0,4.8889,3.6209,44.0,9.0,3.6,2.5473,36.0,18.0,5.8,4.9396,58.0,2.0,1.8571,0.378,13.0,13.0,4.9444,3.8726,89.0,8.0,3.4,2.0976,51.0,11.0,5.1333,3.5429,77.0
12.0,35.0,23.0,62.0,18.0,87.0,61.0,85.0,4.0,2.4,0.8944,12.0,10.0,3.5,3.2059,35.0,8.0,2.5556,2.1279,23.0,16.0,5.1667,4.8586,62.0,4.0,2.25,0.7071,18.0,9.0,4.1429,2.7071,87.0,11.0,3.2105,2.8979,61.0,10.0,4.4737,2.6113,85.0
14.0,29.0,21.0,88.0,25.0,101.0,88.0,78.0,3.0,2.0,0.5774,14.0,8.0,2.2308,2.4884,29.0,5.0,3.0,1.7321,21.0,20.0,6.7692,6.2471,88.0,8.0,5.0,3.0,25.0,13.0,5.05,3.0345,101.0,19.0,4.6316,4.2191,88.0,10.0,4.3333,2.5437,78.0
16.0,36.0,22.0,68.0,21.0,100.0,70.0,111.0,4.0,2.6667,1.0328,16.0,17.0,2.7692,4.3809,36.0,4.0,2.4444,1.236,22.0,22.0,5.6667,6.1398,68.0,5.0,2.625,1.1877,21.0,13.0,5.2632,2.6842,100.0,8.0,3.6842,2.4279,70.0,19.0,6.1667,4.0765,111.0
14.0,36.0,35.0,74.0,22.0,92.0,64.0,70.0,4.0,2.3333,0.8165,14.0,18.0,3.0,4.8804,36.0,11.0,3.8889,3.444,35.0,18.0,6.1667,4.4687,74.0,4.0,2.75,1.0351,22.0,11.0,4.6,3.0505,92.0,10.0,4.0,2.5033,64.0,9.0,5.0,2.4807,70.0
12.0,28.0,29.0,28.0,22.0,72.0,48.0,47.0,5.0,2.4,1.5166,12.0,10.0,3.5,3.5857,28.0,10.0,3.2222,2.7285,29.0,10.0,3.5,2.7775,28.0,8.0,4.4,2.6077,22.0,14.0,6.0,4.3485,72.0,12.0,4.3636,3.443,48.0,9.0,4.7,2.406,47.0
8.0,28.0,27.0,42.0,10.0,101.0,61.0,87.0,2.0,2.0,0.0,8.0,9.0,3.1111,2.848,28.0,7.0,2.7,2.1628,27.0,10.0,3.5,2.5761,42.0,6.0,5.0,1.4142,10.0,11.0,5.05,3.2843,101.0,8.0,3.3889,2.2528,61.0,14.0,5.8,4.0036,87.0
8.0,29.0,25.0,62.0,14.0,89.0,62.0,84.0,2.0,2.0,0.0,8.0,7.0,2.6364,2.1574,29.0,4.0,2.2727,1.1037,25.0,14.0,4.4286,3.3447,62.0,4.0,2.3333,0.8165,14.0,11.0,4.2381,2.948,89.0,14.0,3.2632,3.1241,62.0,12.0,4.9412,2.6803,84.0
28.0,32.0,26.0,74.0,43.0,150.0,99.0,113.0,10.0,4.6667,3.0111,28.0,9.0,2.9091,2.948,32.0,5.0,2.1667,1.3371,26.0,22.0,6.7273,5.9513,74.0,10.0,3.9091,2.5477,43.0,20.0,7.5,5.5108,150.0,19.0,5.8235,5.1749,99.0,20.0,6.2778,4.2676,113.0
56.0,28.0,34.0,68.0,30.0,156.0,113.0,134.0,18.0,7.0,6.9282,56.0,10.0,2.5455,3.0451,28.0,8.0,2.8333,2.1672,34.0,18.0,6.1818,5.4739,68.0,6.0,2.7273,1.7373,30.0,21.0,7.0909,6.086,156.0,17.0,5.65,5.1837,113.0,26.0,7.4444,6.4189,134.0
18.0,38.0,22.0,66.0,30.0,114.0,80.0,92.0,10.0,3.0,3.4641,18.0,16.0,3.1667,4.324,38.0,3.0,2.2,0.7888,22.0,14.0,5.0769,3.6162,66.0,8.0,4.2857,2.43,30.0,15.0,5.7,3.8811,114.0,10.0,4.4444,2.8122,80.0,12.0,5.4118,2.8952,92.0
19.0,32.0,25.0,68.0,22.0,98.0,83.0,87.0,8.0,4.75,3.2016,19.0,5.0,2.4615,1.6641,32.0,9.0,3.125,2.6424,25.0,18.0,6.1818,6.1615,68.0,6.0,2.4444,1.3333,22.0,10.0,5.1579,2.1151,98.0,13.0,4.8824,3.6892,83.0,10.0,4.8333,2.4793,87.0
20.0,38.0,29.0,46.0,36.0,117.0,66.0,79.0,4.0,2.5,0.9258,20.0,16.0,5.4286,5.2236,38.0,9.0,2.9,2.2828,29.0,10.0,4.1818,3.1565,46.0,8.0,3.6,2.4585,36.0,16.0,6.1579,4.6099,117.0,11.0,4.125,2.8255,66.0,12.0,5.2667,3.3051,79.0
12.0,28.0,33.0,44.0,21.0,144.0,103.0,113.0,4.0,2.0,1.0954,12.0,8.0,2.1538,2.1153,28.0,4.0,2.75,1.2881,33.0,14.0,4.8889,3.8873,44.0,4.0,2.625,1.1877,21.0,21.0,6.5455,5.7382,144.0,20.0,5.15,5.4025,103.0,22.0,6.6471,5.4993,113.0
12.0,29.0,28.0,75.0,18.0,101.0,76.0,77.0,4.0,2.4,0.8944,12.0,8.0,2.2308,2.5869,29.0,7.0,2.0,1.6172,28.0,18.0,5.3571,5.2566,75.0,4.0,2.25,0.7071,18.0,15.0,4.8095,3.5724,101.0,14.0,3.8,3.2863,76.0,15.0,4.5294,3.6421,77.0
22.0,33.0,41.0,64.0,26.0,118.0,83.0,78.0,6.0,3.6667,1.5055,22.0,8.0,3.3,2.7909,33.0,9.0,2.7333,2.1865,41.0,16.0,4.9231,4.2123,64.0,6.0,2.8889,1.7638,26.0,12.0,5.9,3.3701,118.0,9.0,4.3684,2.91,83.0,12.0,4.3333,2.9104,78.0
10.0,21.0,38.0,60.0,25.0,107.0,71.0,104.0,4.0,2.0,1.2247,10.0,10.0,2.3333,2.9155,21.0,7.0,3.8,2.044,38.0,16.0,6.6667,5.099,60.0,7.0,3.5714,1.8127,25.0,13.0,5.6316,3.2182,107.0,15.0,3.9444,3.6051,71.0,16.0,6.9333,3.2175,104.0
22.0,41.0,25.0,54.0,29.0,96.0,68.0,77.0,10.0,3.6667,3.2042,22.0,16.0,2.9286,4.0281,41.0,6.0,2.7778,1.6415,25.0,16.0,6.0,4.717,54.0,11.0,4.8333,4.4008,29.0,13.0,5.0526,3.2227,96.0,9.0,4.25,2.543,68.0,10.0,4.5294,2.4778,77.0
10.0,39.0,31.0,58.0,14.0,85.0,57.0,74.0,2.0,2.0,0.0,10.0,13.0,3.25,3.4935,39.0,11.0,2.8182,3.0271,31.0,20.0,6.4444,6.4636,58.0,4.0,2.3333,0.8165,14.0,13.0,4.7222,3.6268,85.0,12.0,3.8,3.0284,57.0,13.0,4.9333,3.4737,74.0
32.0,37.0,35.0,74.0,43.0,158.0,113.0,98.0,8.0,4.0,2.1381,32.0,10.0,3.0833,2.9375,37.0,6.0,3.1818,2.2724,35.0,14.0,5.6923,4.3853,74.0,12.0,4.3,3.5917,43.0,24.0,8.3158,6.2632,158.0,14.0,5.9474,4.1025,113.0,11.0,5.7647,3.1131,98.0
10.0,31.0,22.0,44.0,20.0,92.0,77.0,76.0,6.0,5.0,1.4142,10.0,11.0,3.1,3.3149,31.0,4.0,2.4444,0.8819,22.0,8.0,4.4,2.4585,44.0,4.0,2.2222,0.6667,20.0,14.0,5.1111,3.8331,92.0,20.0,4.2778,4.4564,77.0,10.0,4.4706,3.1048,76.0
8.0,28.0,32.0,66.0,18.0,88.0,64.0,77.0,2.0,2.0,0.0,8.0,14.0,4.0,4.7258,28.0,5.0,2.2857,1.3828,32.0,18.0,4.7143,4.3399,66.0,8.0,3.0,2.4495,18.0,12.0,5.1765,3.5042,88.0,9.0,3.7647,2.4117,64.0,10.0,5.1333,3.1818,77.0
14.0,31.0,35.0,62.0,21.0,97.0,62.0,87.0,4.0,2.3333,0.8165,14.0,9.0,2.5833,2.6443,31.0,7.0,3.1818,2.2279,35.0,18.0,5.6364,5.8013,62.0,7.0,3.0,1.9149,21.0,11.0,5.3889,3.032,97.0,9.0,3.6471,2.448,62.0,11.0,5.4375,2.1593,87.0
14.0,38.0,24.0,84.0,12.0,93.0,67.0,80.0,4.0,3.5,1.0,14.0,14.0,2.9231,3.662,38.0,5.0,2.0,1.2792,24.0,18.0,6.0,5.4913,84.0,2.0,1.7143,0.488,12.0,11.0,4.8947,2.1831,93.0,15.0,3.7222,3.5613,67.0,12.0,5.3333,2.8702,80.0
12.0,26.0,26.0,70.0,26.0,108.0,108.0,83.0,4.0,2.0,1.0954,12.0,11.0,2.6,3.0623,26.0,6.0,2.1667,1.5859,26.0,14.0,7.0,4.5461,70.0,8.0,3.7143,2.2147,26.0,14.0,6.0,3.2358,108.0,14.0,6.0,4.0873,108.0,11.0,5.1875,2.9262,83.0
14.0,35.0,27.0,68.0,24.0,103.0,85.0,96.0,4.0,2.3333,1.0328,14.0,13.0,2.6923,3.2502,35.0,5.0,3.375,1.598,27.0,18.0,6.1818,5.1734,68.0,4.0,2.6667,1.0,24.0,10.0,5.15,2.3681,103.0,10.0,4.25,2.8074,85.0,11.0,5.3333,2.7653,96.0
12.0,39.0,22.0,62.0,24.0,92.0,51.0,83.0,4.0,2.4,0.8944,12.0,12.0,3.9,3.9847,39.0,7.0,2.4444,1.9437,22.0,19.0,5.1667,5.0242,62.0,8.0,4.0,2.5298,24.0,14.0,5.4118,3.6066,92.0,9.0,3.9231,2.5318,51.0,11.0,5.1875,2.9033,83.0
6.0,8.0,9.0,20.0,12.0,53.0,62.0,44.0,2.0,2.0,0.0,6.0,4.0,1.6,1.3416,8.0,4.0,3.0,1.0,9.0,14.0,6.6667,6.4291,20.0,4.0,2.4,0.8944,12.0,14.0,5.8889,4.4001,53.0,18.0,6.8889,6.5085,62.0,14.0,4.8889,4.5399,44.0
8.0,35.0,28.0,72.0,16.0,85.0,56.0,75.0,4.0,2.6667,1.1547,8.0,8.0,3.1818,2.822,35.0,5.0,2.5455,1.5076,28.0,12.0,4.8,3.6095,72.0,4.0,2.6667,1.0328,16.0,8.0,4.0476,2.0366,85.0,7.0,3.1111,1.9369,56.0,12.0,5.0,2.9761,75.0
10.0,33.0,21.0,64.0,18.0,93.0,63.0,87.0,4.0,2.5,1.0,10.0,14.0,2.5385,3.8213,33.0,8.0,3.0,2.6458,21.0,20.0,5.8182,5.5465,64.0,4.0,2.5714,0.9759,18.0,11.0,5.1667,3.0726,93.0,10.0,3.9375,2.645,63.0,10.0,5.1176,2.3948,87.0
18.0,35.0,17.0,58.0,40.0,113.0,75.0,105.0,4.0,2.5714,0.9759,18.0,9.0,2.9167,2.8749,35.0,6.0,2.8333,1.7224,17.0,18.0,7.25,5.6505,58.0,9.0,4.0,2.6247,40.0,14.0,6.2778,3.006,113.0,11.0,4.4118,2.551,75.0,18.0,6.5625,4.0161,105.0
14.0,24.0,23.0,46.0,24.0,85.0,68.0,73.0,6.0,2.8,1.7889,14.0,7.0,2.1818,2.4008,24.0,5.0,2.3,1.3375,23.0,12.0,4.6,3.2728,46.0,6.0,4.0,1.7889,24.0,12.0,5.0,3.7583,85.0,10.0,4.25,2.7928,68.0,12.0,4.5625,3.0544,73.0
10.0,33.0,52.0,38.0,47.0,111.0,74.0,64.0,3.0,2.0,0.7071,10.0,6.0,3.0,1.7321,33.0,15.0,3.7143,3.7505,52.0,6.0,3.1667,1.5859,38.0,15.0,5.875,4.7641,47.0,19.0,6.1667,4.9616,111.0,18.0,4.1111,4.2962,74.0,9.0,4.5714,2.344,64.0
18.0,25.0,37.0,62.0,14.0,132.0,79.0,127.0,4.0,2.25,0.7071,18.0,9.0,2.5,2.5927,25.0,5.0,2.4667,1.5055,37.0,14.0,5.1667,3.6639,62.0,4.0,2.0,1.0,14.0,21.0,7.7647,4.4515,132.0,17.0,4.6471,3.7071,79.0,19.0,8.4667,4.6425,127.0
10.0,31.0,28.0,46.0,18.0,107.0,66.0,81.0,2.0,2.0,0.0,10.0,9.0,3.1,3.1073,31.0,7.0,2.8,1.9322,28.0,8.0,3.8333,2.1672,46.0,4.0,2.25,1.165,18.0,15.0,5.9444,3.4551,107.0,10.0,3.6667,2.5205,66.0,9.0,4.7647,2.6582,81.0
12.0,35.0,31.0,48.0,20.0,85.0,53.0,68.0,4.0,2.0,1.0954,12.0,12.0,2.9167,3.1176,35.0,5.0,2.5833,1.3114,31.0,16.0,5.3333,5.6569,48.0,4.0,2.5,0.9258,20.0,14.0,4.25,2.8814,85.0,12.0,3.1176,2.8036,53.0,10.0,4.0,2.2361,68.0
8.0,33.0,26.0,60.0,23.0,85.0,63.0,76.0,2.0,2.0,0.0,8.0,9.0,3.3,2.7909,33.0,7.0,2.6,1.8974,26.0,14.0,6.6667,5.3852,60.0,4.0,2.3,0.6749,23.0,9.0,4.4737,2.5026,85.0,11.0,3.9375,2.7921,63.0,9.0,4.2222,2.5795,76.0
14.0,34.0,20.0,34.0,25.0,95.0,74.0,118.0,6.0,3.5,1.9149,14.0,17.0,2.6154,4.3501,34.0,4.0,2.5,1.4142,20.0,8.0,3.0909,1.8684,34.0,4.0,2.5,0.9718,25.0,11.0,5.0,2.5604,95.0,9.0,4.3529,2.0598,74.0,16.0,6.9412,4.0846,118.0
16.0,29.0,20.0,40.0,28.0,94.0,57.0,66.0,8.0,3.2,2.6833,16.0,9.0,3.2222,2.8626,29.0,9.0,2.8571,2.9681,20.0,18.0,5.0,5.4511,40.0,8.0,4.0,2.3094,28.0,16.0,5.875,4.1773,94.0,11.0,4.3846,3.0149,57.0,9.0,4.7143,2.2336,66.0
16.0,23.0,44.0,78.0,18.0,127.0,97.0,108.0,6.0,3.2,1.9235,16.0,7.0,1.9167,1.832,23.0,9.0,2.9333,2.5486,44.0,16.0,4.3333,4.0729,78.0,8.0,4.5,2.3805,18.0,22.0,6.6842,5.3443,127.0,18.0,5.1053,4.383,97.0,12.0,6.3529,3.8881,108.0
26.0,24.0,32.0,36.0,27.0,114.0,81.0,138.0,16.0,5.2,6.0992,26.0,7.0,2.6667,2.0616,24.0,9.0,4.5714,3.1547,32.0,12.0,6.0,4.7329,36.0,9.0,4.5,2.881,27.0,16.0,8.1429,4.3652,114.0,11.0,5.7857,3.0679,81.0,18.0,9.8571,4.9901,138.0
16.0,10.0,34.0,47.0,22.0,100.0,86.0,110.0,8.0,5.3333,2.3094,16.0,2.0,1.4286,0.5345,10.0,8.0,3.7778,2.9907,34.0,14.0,5.875,3.7201,47.0,9.0,3.6667,3.1411,22.0,14.0,7.6923,3.8813,100.0,15.0,7.1667,3.2427,86.0,18.0,8.4615,5.2538,110.0
20.0,12.0,38.0,60.0,16.0,106.0,95.0,119.0,10.0,4.0,3.6742,20.0,5.0,2.0,1.5492,12.0,16.0,6.3333,5.2409,38.0,16.0,6.6667,5.099,60.0,6.0,2.6667,1.633,16.0,16.0,7.5714,4.7993,106.0,16.0,6.7857,5.2062,95.0,14.0,8.5,4.0144,119.0
26.0,13.0,41.0,50.0,14.0,118.0,99.0,176.0,6.0,5.2,1.0954,26.0,3.0,1.8571,0.6901,13.0,15.0,4.1,4.2019,41.0,10.0,5.0,3.0185,50.0,4.0,2.3333,0.8165,14.0,14.0,9.0769,3.0128,118.0,15.0,7.6154,3.7536,99.0,22.0,12.5714,5.0796,176.0
6.0,12.0,25.0,38.0,4.0,81.0,82.0,111.0,4.0,3.0,1.4142,6.0,2.0,1.3333,0.5,12.0,11.0,3.125,3.6425,25.0,8.0,4.75,2.6049,38.0,2.0,2.0,0.0,4.0,13.0,5.4,3.3338,81.0,13.0,5.4667,3.8889,82.0,16.0,7.4,3.9785,111.0
24.0,12.0,35.0,40.0,20.0,106.0,88.0,138.0,8.0,6.0,2.8284,24.0,3.0,1.7143,0.9512,12.0,12.0,4.375,3.8522,35.0,12.0,4.4444,3.283,40.0,6.0,3.3333,1.633,20.0,13.0,8.1538,3.0509,106.0,12.0,6.7692,2.9199,88.0,20.0,10.6154,4.1741,138.0
6.0,23.0,36.0,56.0,12.0,98.0,98.0,154.0,4.0,3.0,1.4142,6.0,5.0,2.5556,1.5092,23.0,8.0,2.7692,2.4547,36.0,20.0,5.6,5.4813,56.0,4.0,2.4,0.8944,12.0,11.0,6.125,3.2429,98.0,14.0,6.125,3.2634,98.0,16.0,9.0588,4.5204,154.0
20.0,9.0,30.0,33.0,16.0,99.0,82.0,111.0,6.0,3.3333,2.0656,20.0,5.0,4.5,0.7071,9.0,15.0,5.0,4.98,30.0,14.0,6.6,4.98,33.0,4.0,2.6667,1.0328,16.0,18.0,8.25,6.2541,99.0,19.0,6.8333,5.4745,82.0,20.0,8.5385,6.1185,111.0
8.0,7.0,53.0,29.0,22.0,101.0,84.0,77.0,4.0,2.6667,1.1547,8.0,2.0,1.4,0.5477,7.0,12.0,4.4167,4.0104,53.0,6.0,3.625,1.8468,29.0,7.0,3.1429,2.3401,22.0,15.0,9.1818,4.5567,101.0,17.0,7.6364,4.6962,84.0,11.0,7.7,2.6268,77.0
12.0,8.0,17.0,22.0,12.0,59.0,51.0,62.0,5.0,4.0,1.0,12.0,4.0,2.0,1.4142,8.0,6.0,2.8333,1.9408,17.0,6.0,3.6667,1.5055,22.0,4.0,2.4,0.8944,12.0,13.0,8.4286,2.6367,59.0,14.0,7.2857,3.5456,51.0,14.0,10.3333,3.559,62.0
18.0,18.0,51.0,52.0,20.0,135.0,101.0,142.0,6.0,2.25,1.8323,18.0,4.0,2.5714,1.2724,18.0,13.0,4.25,4.3091,51.0,12.0,5.7778,3.383,52.0,6.0,2.8571,1.5736,20.0,16.0,9.0,4.5826,135.0,16.0,6.7333,3.8631,101.0,18.0,8.875,4.617,142.0
38.0,11.0,49.0,30.0,20.0,105.0,94.0,114.0,11.0,4.75,3.2404,38.0,5.0,1.8333,1.6021,11.0,15.0,4.4545,3.8043,49.0,8.0,4.2857,2.43,30.0,6.0,2.8571,1.5736,20.0,16.0,8.75,5.446,105.0,15.0,7.8333,5.34,94.0,17.0,10.3636,4.9653,114.0
22.0,23.0,36.0,52.0,16.0,143.0,132.0,168.0,10.0,4.4,3.3615,22.0,7.0,3.2857,2.2147,23.0,9.0,3.2727,2.4936,36.0,8.0,4.7273,2.0538,52.0,4.0,2.2857,0.7559,16.0,23.0,9.5333,5.5145,143.0,22.0,8.8,5.3077,132.0,23.0,10.5,6.9474,168.0
26.0,12.0,48.0,41.0,14.0,103.0,102.0,115.0,10.0,4.3333,3.5024,26.0,3.0,2.0,1.0954,12.0,15.0,4.8,4.2111,48.0,8.0,4.5556,2.1858,41.0,4.0,2.3333,0.8165,14.0,15.0,7.3571,4.7004,103.0,14.0,7.2857,4.1031,102.0,16.0,7.6667,4.5617,115.0
28.0,7.0,49.0,44.0,14.0,88.0,98.0,99.0,12.0,3.1111,3.5512,28.0,2.0,1.4,0.5477,7.0,15.0,7.0,3.9581,49.0,10.0,5.5,2.7775,44.0,4.0,2.3333,1.3663,14.0,12.0,6.2857,2.9202,88.0,14.0,7.0,3.5301,98.0,13.0,7.0714,3.3619,99.0
4.0,22.0,29.0,56.0,20.0,103.0,91.0,96.0,2.0,2.0,0.0,4.0,4.0,2.75,1.2817,22.0,13.0,4.8333,4.3551,29.0,10.0,5.0909,3.0151,56.0,3.0,2.2222,0.441,20.0,17.0,6.8667,4.454,103.0,12.0,6.0667,3.6541,91.0,15.0,6.8571,4.0735,96.0
32.0,17.0,42.0,61.0,22.0,141.0,121.0,158.0,12.0,5.3333,3.9328,32.0,5.0,2.125,1.6421,17.0,10.0,4.6667,3.7749,42.0,18.0,6.7778,4.4096,61.0,10.0,3.1429,3.0237,22.0,19.0,9.4,4.8961,141.0,12.0,8.0667,3.6345,121.0,21.0,9.875,5.954,158.0
22.0,15.0,34.0,73.0,10.0,97.0,91.0,133.0,14.0,5.5,5.7446,22.0,5.0,1.875,1.4577,15.0,9.0,5.6667,2.4221,34.0,23.0,8.1111,6.2937,73.0,2.0,2.0,0.0,10.0,14.0,6.9286,4.178,97.0,17.0,7.5833,4.2738,91.0,16.0,9.5,4.2562,133.0
8.0,7.0,36.0,48.0,12.0,95.0,88.0,108.0,4.0,4.0,0.0,8.0,3.0,1.75,0.9574,7.0,11.0,4.5,2.9761,36.0,14.0,4.8,3.7947,48.0,2.0,2.0,0.0,12.0,16.0,5.5882,3.4832,95.0,13.0,5.5,3.6515,88.0,16.0,6.75,4.4197,108.0
44.0,17.0,30.0,36.0,16.0,107.0,82.0,116.0,12.0,4.8889,3.7231,44.0,4.0,1.5455,0.9342,17.0,12.0,3.75,3.4949,30.0,14.0,4.5,3.9641,36.0,2.0,2.0,0.0,16.0,13.0,6.2941,2.9318,107.0,9.0,4.8235,2.6037,82.0,13.0,6.8235,3.6096,116.0
2.0,7.0,31.0,34.0,10.0,54.0,53.0,69.0,1.0,1.0,0.0,2.0,3.0,2.3333,1.1547,7.0,9.0,5.1667,3.5449,31.0,10.0,5.6667,2.6583,34.0,6.0,3.3333,2.3094,10.0,14.0,7.7143,3.9881,54.0,14.0,7.5714,3.5989,53.0,14.0,9.8571,4.8107,69.0
22.0,16.0,42.0,30.0,12.0,108.0,101.0,113.0,6.0,3.1429,1.8645,22.0,5.0,2.6667,1.633,16.0,9.0,4.6667,2.958,42.0,14.0,4.2857,4.3861,30.0,2.0,2.0,0.0,12.0,16.0,8.3077,4.171,108.0,17.0,7.7692,4.3235,101.0,13.0,8.6923,4.0903,113.0
4.0,9.0,39.0,63.0,20.0,98.0,97.0,103.0,2.0,2.0,0.0,4.0,3.0,2.25,0.9574,9.0,11.0,4.875,3.182,39.0,27.0,7.0,7.874,63.0,6.0,2.8571,1.5736,20.0,14.0,8.1667,3.2427,98.0,16.0,8.0833,4.5017,97.0,18.0,7.9231,5.8375,103.0
11.0,12.0,34.0,50.0,8.0,118.0,105.0,116.0,5.0,2.75,2.0616,11.0,2.0,1.5,0.5345,12.0,11.0,3.0909,2.9818,34.0,16.0,6.25,4.7132,50.0,2.0,2.0,0.0,8.0,23.0,8.4286,5.5707,118.0,21.0,7.5,5.244,105.0,17.0,8.9231,4.7163,116.0
23.0,21.0,29.0,34.0,18.0,115.0,100.0,114.0,8.0,3.8333,2.4014,23.0,4.0,1.9091,1.0445,21.0,9.0,2.9,2.5144,29.0,8.0,3.0909,2.0715,34.0,3.0,2.0,0.5,18.0,18.0,6.3889,4.7791,115.0,13.0,5.8824,3.6552,100.0,15.0,6.7059,3.9491,114.0
0.0,8.0,25.0,18.0,12.0,62.0,51.0,58.0,6.5,3.2839,2.1179,22.9375,3.0,2.0,1.1547,8.0,10.0,4.1667,3.1885,25.0,8.0,4.5,2.5166,18.0,6.0,4.0,2.0,12.0,18.0,10.3333,5.6451,62.0,17.0,8.5,5.1672,51.0,15.0,9.6667,3.8816,58.0
4.0,12.0,29.0,50.0,10.0,99.0,102.0,115.0,4.0,4.0,2.4346,4.0,3.0,2.0,0.6325,12.0,9.0,2.6364,2.4196,29.0,8.0,3.8462,1.9081,50.0,2.0,2.0,0.0,10.0,19.0,6.6,5.409,99.0,16.0,6.8,5.0313,102.0,16.0,7.6667,5.5635,115.0
16.0,21.0,43.0,35.0,32.0,107.0,98.0,124.0,4.0,3.2,1.0954,16.0,7.0,3.0,2.2361,21.0,15.0,4.7778,4.6308,43.0,10.0,5.0,3.1091,35.0,10.0,4.5714,3.7353,32.0,15.0,7.6429,5.1681,107.0,16.0,7.5385,5.5919,98.0,19.0,10.3333,5.416,124.0
6.0,9.0,40.0,46.0,22.0,125.0,98.0,142.0,4.0,3.0,1.4142,6.0,2.0,1.2857,0.488,9.0,9.0,4.0,2.6247,40.0,10.0,5.1111,3.0596,46.0,4.0,2.4444,0.8819,22.0,18.0,7.8125,4.9155,125.0,17.0,7.0,4.5573,98.0,16.0,8.875,4.5,142.0
4.0,15.0,25.0,36.0,24.0,93.0,86.0,81.0,4.0,4.0,1.5408,4.0,5.0,2.1429,1.3452,15.0,8.0,3.125,2.5877,25.0,12.0,3.6,3.2387,36.0,6.0,2.6667,1.4142,24.0,16.0,7.1538,4.8278,93.0,18.0,6.6154,5.009,86.0,14.0,7.3636,4.8223,81.0
0.0,1.0,12.0,6.0,6.0,18.0,19.0,23.0,5.6429,3.2946,1.6062,20.4643,1.0,1.0,2.2656,1.0,7.0,3.0,2.8284,12.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0,6.0,6.0,4.5,1.291,18.0,6.0,4.75,1.5,19.0,7.0,5.75,0.9574,23.0
2.0,12.0,45.0,47.0,16.0,100.0,94.0,127.0,2.0,2.0,1.9244,2.0,5.0,3.0,1.633,12.0,15.0,3.75,4.4339,45.0,12.0,5.875,3.7961,47.0,4.0,2.2857,0.7559,16.0,19.0,8.3333,4.2923,100.0,19.0,7.8333,4.4687,94.0,17.0,10.5833,4.295,127.0
10.0,16.0,34.0,44.0,10.0,98.0,96.0,102.0,4.0,3.3333,1.1547,10.0,4.0,2.0,1.069,16.0,9.0,3.7778,2.4381,34.0,12.0,4.8889,3.3333,44.0,2.0,2.0,0.0,10.0,14.0,7.0,4.0383,98.0,12.0,6.8571,3.2071,96.0,16.0,6.8,4.8727,102.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3308,4.0,2.2222,1.8935,0.7253,3.3333,5.0,5.0,1.8887,5.0,2.0,2.0,3.0319,2.0,3.0,2.5556,1.1547,4.6667,2.6154,2.0833,1.2095,4.0,3.5556,2.8148,2.3161,5.6667,3.0,2.0952,1.4673,4.7143
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476,4.619,2.7332,1.3308,15.0714,8.4339,3.2846,2.0817,44.6746,11.9286,4.638,3.3696,74.8095,8.7619,4.9726,3.0319,21.7857,4.9463,2.8872,1.9952,14.1911,8.6575,4.0407,2.5176,41.2619,17.5608,6.7585,5.6144,68.6111,3.8334,2.0811,1.4397,13.9642
0.0,4.0,8.0,4.0,8.0,34.0,31.0,26.0,4.6389,2.894,1.6718,10.4167,4.0,4.0,1.6286,4.0,5.0,4.0,1.4142,8.0,2.0,2.0,0.0,4.0,4.0,2.6667,1.1547,8.0,16.0,11.3333,5.0332,34.0,16.0,10.3333,6.6583,31.0,10.0,8.6667,1.5275,26.0
0.0,5.0,16.0,4.0,4.0,32.0,31.0,28.0,5.3056,2.7493,1.5828,19.3333,4.0,2.5,2.1213,5.0,8.0,4.0,3.1623,16.0,2.0,2.0,0.0,4.0,4.0,4.0,1.8379,4.0,13.0,8.0,4.761,32.0,14.0,7.75,6.1305,31.0,12.0,7.0,3.559,28.0
