id,day,quarter,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
76230,2019-06-29,06-12,0.0,17.0,30,26.0,18.0,39.0,48.0,11.0
76230,2019-06-29,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7db78,2019-04-23,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7db78,2019-04-23,06-12,31.0,8.0,9,15.0,10.0,18.0,20.0,31.0
7db78,2019-04-23,12-18,3.0,17.0,10,16.0,0.0,38.0,33.0,34.0
7db78,2019-04-23,18-24,6.0,9.0,7,28.0,0.0,22.0,18.0,15.0
7db78,2019-04-24,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-04-24,06-12,6.0,29.0,22,22.0,4.0,51.0,37.0,35.0
7db78,2019-04-24,12-18,12.0,16.0,12,34.0,0.0,40.0,41.0,33.0
7db78,2019-04-24,18-24,2.0,10.0,12,24.0,4.0,37.0,19.0,30.0
7db78,2019-04-25,00-06,0.0,5.0,3,0.0,0.0,9.0,1.0,6.0
7db78,2019-04-25,06-12,8.0,26.0,20,24.0,4.0,47.0,41.0,31.0
7db78,2019-04-25,12-18,10.0,13.0,8,32.0,6.0,34.0,35.0,39.0
7db78,2019-04-25,18-24,2.0,12.0,11,24.0,0.0,22.0,21.0,24.0
7db78,2019-04-26,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-04-26,06-12,14.0,23.0,19,32.0,4.0,58.0,74.0,43.0
7db78,2019-04-26,12-18,11.0,10.0,6,26.0,4.0,39.0,49.0,44.0
7db78,2019-04-26,18-24,3.0,10.0,4,14.0,0.0,20.0,19.0,24.0
7db78,2019-04-27,00-06,0.0,2.0,0,0.0,0.0,3.0,2.0,0.0
7db78,2019-04-27,06-12,4.0,20.0,25,31.0,0.0,46.0,45.0,43.0
7db78,2019-04-27,12-18,2.0,12.0,4,22.0,0.0,28.0,39.0,35.0
7db78,2019-04-27,18-24,4.0,7.0,5,20.0,0.0,26.0,14.0,23.0
7db78,2019-04-28,00-06,0.0,2.0,0,0.0,0.0,3.0,2.0,0.0
7db78,2019-04-28,06-12,8.0,25.0,18,14.0,2.0,47.0,35.0,45.0
7db78,2019-04-28,12-18,16.0,10.0,11,16.0,2.0,30.0,26.0,39.0
7db78,2019-04-28,18-24,6.0,6.0,6,18.0,0.0,21.0,15.0,30.0
7db78,2019-04-29,00-06,0.0,4.0,2,0.0,0.0,5.0,1.0,0.0
7db78,2019-04-29,06-12,6.0,24.0,20,14.0,4.0,39.0,28.0,27.0
7db78,2019-04-29,12-18,10.0,14.0,11,26.0,0.0,44.0,34.0,40.0
7db78,2019-04-29,18-24,2.0,10.0,8,14.0,0.0,24.0,15.0,27.0
7db78,2019-04-30,00-06,0.0,1.0,1,0.0,0.0,2.0,1.0,0.0
7db78,2019-04-30,06-12,8.0,20.0,16,14.0,6.0,37.0,24.0,27.0
7db78,2019-04-30,12-18,13.0,15.0,11,24.0,2.0,33.0,33.0,33.0
7db78,2019-04-30,18-24,1.0,5.0,4,18.0,0.0,22.0,15.0,23.0
7db78,2019-05-01,00-06,0.0,1.0,0,0.0,0.0,4.0,1.0,1.0
7db78,2019-05-01,06-12,4.0,38.0,17,12.0,0.0,49.0,47.0,28.0
7db78,2019-05-01,12-18,21.0,18.0,9,30.0,2.0,40.0,52.0,41.0
7db78,2019-05-01,18-24,5.0,12.0,7,12.0,2.0,25.0,13.0,44.0
7db78,2019-05-02,00-06,0.0,2.0,0,0.0,0.0,4.0,1.0,1.0
7db78,2019-05-02,06-12,6.0,27.0,16,20.0,6.0,45.0,36.0,31.0
7db78,2019-05-02,12-18,4.0,15.0,10,20.0,2.0,41.0,35.0,37.0
7db78,2019-05-02,18-24,2.0,8.0,8,26.0,0.0,26.0,19.0,19.0
7db78,2019-05-03,00-06,0.0,2.0,0,0.0,0.0,4.0,2.0,0.0
7db78,2019-05-03,06-12,16.0,27.0,21,16.0,4.0,51.0,40.0,26.0
7db78,2019-05-03,12-18,2.0,13.0,6,32.0,0.0,27.0,33.0,35.0
7db78,2019-05-03,18-24,4.0,9.0,5,22.0,0.0,21.0,20.0,23.0
7db78,2019-05-04,00-06,0.0,4.0,2,0.0,0.0,6.0,2.0,0.0
7db78,2019-05-04,06-12,12.0,38.0,31,24.0,8.0,58.0,44.0,32.0
7db78,2019-05-04,12-18,4.0,11.0,4,16.0,0.0,25.0,24.0,27.0
7db78,2019-05-04,18-24,4.0,7.0,4,24.0,0.0,21.0,22.0,21.0
7db78,2019-05-05,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-05-05,06-12,4.0,22.0,17,18.0,4.0,33.0,26.0,30.0
7db78,2019-05-05,12-18,6.0,15.0,14,30.0,2.0,33.0,44.0,28.0
7db78,2019-05-05,18-24,4.0,9.0,11,14.0,2.0,25.0,19.0,19.0
7db78,2019-05-06,00-06,0.0,4.0,2,0.0,0.0,5.0,2.0,0.0
7db78,2019-05-06,06-12,11.0,27.0,31,22.0,2.0,73.0,52.0,59.0
7db78,2019-05-06,12-18,7.0,12.0,9,23.0,2.0,33.0,30.0,33.0
7db78,2019-05-06,18-24,2.0,11.0,2,18.0,0.0,25.0,19.0,28.0
7db78,2019-05-07,00-06,0.0,5.0,2,0.0,0.0,7.0,1.0,0.0
7db78,2019-05-07,06-12,4.0,23.0,20,28.0,6.0,43.0,34.0,31.0
7db78,2019-05-07,12-18,8.0,19.0,12,37.0,2.0,40.0,42.0,28.0
7db78,2019-05-07,18-24,2.0,7.0,11,20.0,0.0,25.0,17.0,18.0
7db78,2019-05-08,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-08,06-12,6.0,21.0,18,20.0,2.0,28.0,19.0,21.0
7db78,2019-05-08,12-18,10.0,13.0,11,28.0,8.0,29.0,32.0,25.0
7db78,2019-05-08,18-24,2.0,11.0,10,16.0,4.0,34.0,18.0,34.0
7db78,2019-05-09,00-06,0.0,2.0,0,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-09,06-12,11.0,28.0,19,34.0,0.0,54.0,66.0,43.0
7db78,2019-05-09,12-18,8.0,13.0,6,30.0,4.0,36.0,33.0,28.0
7db78,2019-05-09,18-24,4.0,11.0,8,18.0,2.0,21.0,15.0,16.0
7db78,2019-05-10,00-06,0.0,5.0,2,2.0,0.0,9.0,3.0,9.0
7db78,2019-05-10,06-12,14.0,22.0,17,10.0,2.0,49.0,31.0,42.0
7db78,2019-05-10,12-18,4.0,18.0,12,26.0,6.0,47.0,27.0,41.0
7db78,2019-05-10,18-24,10.0,8.0,7,22.0,0.0,27.0,28.0,26.0
7db78,2019-05-11,00-06,0.0,3.0,3,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-11,06-12,4.0,25.0,16,18.0,2.0,39.0,28.0,34.0
7db78,2019-05-11,12-18,6.0,21.0,6,32.0,6.0,37.0,35.0,24.0
7db78,2019-05-11,18-24,2.0,8.0,5,10.0,2.0,27.0,16.0,19.0
7db78,2019-05-12,00-06,0.0,5.0,2,0.0,0.0,6.0,2.0,2.0
7db78,2019-05-12,06-12,8.0,35.0,30,28.0,4.0,57.0,33.0,40.0
7db78,2019-05-12,12-18,4.0,9.0,18,10.0,2.0,27.0,17.0,14.0
7db78,2019-05-12,18-24,2.0,10.0,8,12.0,0.0,29.0,19.0,17.0
7db78,2019-05-13,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-13,06-12,18.0,32.0,20,20.0,6.0,46.0,33.0,22.0
7db78,2019-05-13,12-18,6.0,17.0,6,22.0,0.0,37.0,32.0,35.0
7db78,2019-05-13,18-24,12.0,9.0,4,16.0,0.0,18.0,22.0,20.0
7db78,2019-05-14,00-06,0.0,5.0,2,0.0,0.0,6.0,2.0,0.0
7db78,2019-05-14,06-12,7.0,24.0,12,38.0,4.0,46.0,78.0,25.0
7db78,2019-05-14,12-18,4.0,15.0,5,23.0,0.0,26.0,36.0,33.0
7db78,2019-05-14,18-24,1.0,9.0,8,20.0,0.0,30.0,24.0,25.0
7db78,2019-05-15,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-15,06-12,16.0,28.0,24,22.0,10.0,52.0,49.0,27.0
7db78,2019-05-15,12-18,2.0,11.0,10,30.0,4.0,43.0,34.0,36.0
7db78,2019-05-15,18-24,8.0,10.0,7,16.0,4.0,31.0,24.0,29.0
7db78,2019-05-16,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-16,06-12,12.0,26.0,20,20.0,2.0,36.0,35.0,25.0
7db78,2019-05-16,12-18,10.0,10.0,7,34.0,2.0,31.0,39.0,22.0
7db78,2019-05-16,18-24,4.0,13.0,11,20.0,0.0,30.0,24.0,24.0
7db78,2019-05-17,00-06,0.0,1.0,0,2.0,0.0,3.0,2.0,0.0
7db78,2019-05-17,06-12,8.0,29.0,23,26.0,2.0,49.0,40.0,24.0
7db78,2019-05-17,12-18,3.0,12.0,7,18.0,0.0,32.0,42.0,33.0
7db78,2019-05-17,18-24,5.0,10.0,6,24.0,0.0,25.0,29.0,24.0
7db78,2019-05-18,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-18,06-12,14.0,33.0,23,13.0,2.0,42.0,39.0,23.0
7db78,2019-05-18,12-18,12.0,18.0,13,14.0,2.0,53.0,46.0,48.0
7db78,2019-05-18,18-24,2.0,11.0,13,22.0,0.0,27.0,18.0,22.0
7db78,2019-05-19,00-06,0.0,2.0,1,0.0,0.0,3.0,1.0,0.0
7db78,2019-05-19,06-12,10.0,35.0,27,18.0,2.0,42.0,36.0,29.0
7db78,2019-05-19,12-18,6.0,13.0,10,20.0,2.0,37.0,34.0,30.0
7db78,2019-05-19,18-24,6.0,12.0,8,16.0,0.0,23.0,23.0,18.0
7db78,2019-05-20,00-06,0.0,5.0,3,0.0,0.0,5.0,1.0,0.0
7db78,2019-05-20,06-12,11.0,35.0,25,20.0,0.0,68.0,60.0,37.0
7db78,2019-05-20,12-18,3.0,9.0,9,20.0,0.0,29.0,47.0,26.0
7db78,2019-05-20,18-24,18.0,18.0,9,21.0,0.0,28.0,38.0,19.0
7db78,2019-05-21,00-06,0.0,2.0,0,0.0,0.0,4.0,2.0,0.0
7db78,2019-05-21,06-12,12.0,28.0,21,32.0,6.0,46.0,38.0,25.0
7db78,2019-05-21,12-18,6.0,13.0,11,30.0,0.0,31.0,40.0,21.0
7db78,2019-05-21,18-24,4.0,15.0,8,16.0,0.0,24.0,18.0,19.0
7db78,2019-05-22,00-06,0.0,5.0,2,0.0,0.0,6.0,1.0,0.0
7db78,2019-05-22,06-12,6.0,20.0,18,26.0,4.0,39.0,38.0,33.0
7db78,2019-05-22,12-18,13.0,14.0,7,12.0,2.0,33.0,32.0,33.0
7db78,2019-05-22,18-24,4.0,14.0,12,22.0,4.0,35.0,26.0,36.0
7db78,2019-05-23,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-05-23,06-12,10.0,27.0,24,30.0,6.0,46.0,37.0,27.0
7db78,2019-05-23,12-18,7.0,13.0,9,30.0,0.0,40.0,41.0,36.0
7db78,2019-05-23,18-24,1.0,11.0,9,12.0,0.0,28.0,17.0,23.0
7db78,2019-05-24,00-06,0.0,4.0,2,0.0,0.0,6.0,1.0,0.0
7db78,2019-05-24,06-12,5.0,36.0,27,20.0,0.0,53.0,54.0,44.0
7db78,2019-05-24,12-18,5.0,14.0,11,32.0,2.0,42.0,35.0,39.0
7db78,2019-05-24,18-24,6.0,14.0,9,10.0,0.0,20.0,15.0,28.0
7db78,2019-05-25,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-05-25,06-12,8.0,32.0,20,20.0,2.0,37.0,62.0,22.0
7db78,2019-05-25,12-18,10.0,16.0,13,26.0,4.0,38.0,37.0,30.0
7db78,2019-05-25,18-24,2.0,13.0,12,10.0,2.0,23.0,18.0,16.0
7db78,2019-05-26,00-06,0.0,4.0,4,0.0,0.0,7.0,3.0,0.0
7db78,2019-05-26,06-12,16.0,28.0,19,40.0,0.0,48.0,73.0,40.0
7db78,2019-05-26,12-18,4.0,14.0,10,26.0,4.0,42.0,42.0,45.0
7db78,2019-05-26,18-24,2.0,12.0,10,12.0,0.0,23.0,17.0,19.0
7db78,2019-05-27,00-06,0.0,7.0,6,0.0,0.0,6.0,0.0,0.0
7db78,2019-05-27,06-12,3.0,27.0,19,20.0,0.0,50.0,40.0,32.0
7db78,2019-05-27,12-18,1.0,14.0,8,28.0,0.0,30.0,41.0,27.0
7db78,2019-05-27,18-24,4.0,18.0,9,14.0,0.0,30.0,17.0,30.0
7db78,2019-05-28,00-06,0.0,5.0,2,4.0,0.0,6.0,1.0,0.0
7db78,2019-05-28,06-12,18.0,27.0,26,34.0,6.0,56.0,52.0,30.0
7db78,2019-05-28,12-18,12.0,16.0,13,34.0,2.0,38.0,39.0,24.0
7db78,2019-05-28,18-24,2.0,11.0,7,6.0,4.0,22.0,8.0,14.0
7db78,2019-05-29,00-06,0.0,3.0,2,2.0,0.0,9.0,6.0,1.0
7db78,2019-05-29,06-12,21.0,34.0,14,18.0,12.0,50.0,71.0,51.0
7db78,2019-05-29,12-18,23.0,10.0,10,4.0,8.0,21.0,31.0,18.0
7db78,2019-05-29,18-24,6.0,10.0,10,30.0,2.0,34.0,38.0,27.0
7db78,2019-05-30,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-05-30,06-12,12.0,27.0,19,18.0,5.0,36.0,30.0,21.0
7db78,2019-05-30,12-18,4.0,8.0,6,32.0,7.0,43.0,77.0,28.0
7db78,2019-05-30,18-24,8.0,12.0,7,24.0,0.0,25.0,45.0,15.0
7db78,2019-05-31,00-06,0.0,2.0,1,0.0,0.0,2.0,1.0,0.0
7db78,2019-05-31,06-12,14.0,18.0,20,14.0,2.0,38.0,31.0,25.0
7db78,2019-05-31,12-18,9.0,20.0,17,24.0,2.0,45.0,41.0,34.0
7db78,2019-05-31,18-24,3.0,13.0,6,38.0,6.0,51.0,39.0,73.0
7db78,2019-06-01,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-06-01,06-12,6.0,27.0,22,16.0,2.0,40.0,36.0,18.0
7db78,2019-06-01,12-18,15.0,11.0,9,26.0,2.0,27.0,29.0,21.0
7db78,2019-06-01,18-24,1.0,9.0,6,22.0,0.0,22.0,20.0,18.0
7db78,2019-06-02,00-06,0.0,8.0,4,0.0,0.0,7.0,1.0,0.0
7db78,2019-06-02,06-12,5.0,29.0,25,23.0,2.0,41.0,23.0,24.0
7db78,2019-06-02,12-18,4.0,17.0,18,34.0,2.0,50.0,37.0,27.0
7db78,2019-06-02,18-24,1.0,12.0,8,18.0,0.0,22.0,23.0,16.0
7db78,2019-06-03,00-06,0.0,4.0,4,0.0,0.0,5.0,1.0,0.0
7db78,2019-06-03,06-12,21.0,32.0,20,30.0,2.0,56.0,58.0,36.0
7db78,2019-06-03,12-18,5.0,23.0,12,22.0,2.0,37.0,46.0,22.0
7db78,2019-06-03,18-24,4.0,8.0,7,24.0,0.0,22.0,20.0,15.0
7db78,2019-06-04,00-06,0.0,2.0,0,0.0,0.0,4.0,2.0,0.0
7db78,2019-06-04,06-12,10.0,23.0,19,20.0,2.0,35.0,30.0,13.0
7db78,2019-06-04,12-18,4.0,13.0,10,18.0,2.0,22.0,23.0,20.0
7db78,2019-06-04,18-24,4.0,15.0,9,24.0,0.0,31.0,21.0,28.0
7db78,2019-06-05,00-06,0.0,6.0,4,0.0,0.0,6.0,1.0,0.0
7db78,2019-06-05,06-12,5.0,25.0,20,22.0,4.0,39.0,35.0,25.0
7db78,2019-06-05,12-18,7.0,25.0,7,32.0,0.0,34.0,58.0,22.0
7db78,2019-06-05,18-24,2.0,8.0,5,18.0,4.0,27.0,26.0,21.0
7db78,2019-06-06,00-06,0.0,6.0,4,0.0,0.0,6.0,1.0,0.0
7db78,2019-06-06,06-12,6.0,28.0,22,22.0,6.0,41.0,60.0,31.0
7db78,2019-06-06,12-18,14.0,16.0,8,30.0,4.0,37.0,36.0,25.0
7db78,2019-06-06,18-24,2.0,9.0,4,20.0,2.0,21.0,17.0,26.0
7db78,2019-06-07,00-06,0.0,6.0,4,0.0,0.0,8.0,0.0,0.0
7db78,2019-06-07,06-12,20.0,31.0,18,24.0,2.0,47.0,47.0,48.0
7db78,2019-06-07,12-18,8.0,14.0,6,26.0,2.0,34.0,50.0,35.0
7db78,2019-06-07,18-24,4.0,14.0,9,28.0,0.0,21.0,38.0,20.0
7db78,2019-06-08,00-06,0.0,4.0,3,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-08,06-12,14.0,26.0,22,18.0,2.0,43.0,42.0,26.0
7db78,2019-06-08,12-18,15.0,15.0,9,20.0,2.0,31.0,33.0,21.0
7db78,2019-06-08,18-24,3.0,10.0,9,21.0,0.0,26.0,23.0,17.0
7db78,2019-06-09,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-09,06-12,8.0,28.0,21,16.0,2.0,47.0,30.0,29.0
7db78,2019-06-09,12-18,2.0,10.0,6,6.0,2.0,20.0,7.0,12.0
7db78,2019-06-09,18-24,8.0,7.0,5,18.0,0.0,26.0,24.0,22.0
7db78,2019-06-10,00-06,0.0,5.0,2,0.0,0.0,6.0,2.0,0.0
7db78,2019-06-10,06-12,12.0,30.0,21,22.0,4.0,50.0,35.0,44.0
7db78,2019-06-10,12-18,10.0,16.0,15,28.0,0.0,38.0,44.0,40.0
7db78,2019-06-10,18-24,6.0,12.0,13,8.0,0.0,31.0,20.0,30.0
7db78,2019-06-11,00-06,0.0,4.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-11,06-12,28.0,33.0,22,32.0,8.0,57.0,54.0,39.0
7db78,2019-06-11,12-18,7.0,12.0,6,32.0,4.0,42.0,62.0,35.0
7db78,2019-06-11,18-24,5.0,12.0,9,16.0,0.0,22.0,20.0,18.0
7db78,2019-06-12,00-06,0.0,5.0,2,0.0,0.0,6.0,2.0,0.0
7db78,2019-06-12,06-12,13.0,26.0,15,42.0,2.0,38.0,71.0,27.0
7db78,2019-06-12,12-18,11.0,20.0,10,28.0,0.0,39.0,38.0,28.0
7db78,2019-06-12,18-24,6.0,14.0,7,24.0,0.0,34.0,24.0,27.0
7db78,2019-06-13,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-13,06-12,8.0,28.0,19,24.0,4.0,44.0,41.0,28.0
7db78,2019-06-13,12-18,4.0,9.0,8,20.0,2.0,35.0,29.0,38.0
7db78,2019-06-13,18-24,2.0,9.0,7,14.0,0.0,21.0,15.0,21.0
7db78,2019-06-14,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-14,06-12,10.0,31.0,24,18.0,0.0,42.0,31.0,26.0
7db78,2019-06-14,12-18,10.0,18.0,5,16.0,0.0,32.0,42.0,26.0
7db78,2019-06-14,18-24,6.0,10.0,9,18.0,0.0,23.0,21.0,21.0
7db78,2019-06-15,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-06-15,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7db78,2019-06-15,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7db78,2019-06-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7db78,2019-06-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7db78,2019-06-17,12-18,3.0,5.0,3,4.0,0.0,7.0,5.0,4.0
7db78,2019-06-17,18-24,3.0,18.0,10,22.0,0.0,38.0,20.0,24.0
7db78,2019-06-18,00-06,0.0,4.0,3,0.0,0.0,5.0,1.0,0.0
7db78,2019-06-18,06-12,4.0,25.0,15,34.0,0.0,41.0,36.0,32.0
7db78,2019-06-18,12-18,6.0,20.0,10,30.0,0.0,38.0,39.0,34.0
7db78,2019-06-18,18-24,4.0,11.0,6,22.0,0.0,20.0,18.0,13.0
7db78,2019-06-19,00-06,0.0,3.0,0,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-19,06-12,4.0,26.0,18,18.0,4.0,36.0,25.0,20.0
7db78,2019-06-19,12-18,10.0,15.0,11,36.0,2.0,28.0,42.0,22.0
7db78,2019-06-19,18-24,4.0,7.0,4,16.0,4.0,24.0,17.0,33.0
7db78,2019-06-20,00-06,0.0,3.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-20,06-12,8.0,34.0,22,22.0,6.0,42.0,35.0,24.0
7db78,2019-06-20,12-18,14.0,20.0,9,28.0,0.0,31.0,39.0,25.0
7db78,2019-06-20,18-24,6.0,8.0,6,12.0,0.0,24.0,18.0,22.0
7db78,2019-06-21,00-06,0.0,1.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-06-21,06-12,8.0,33.0,22,24.0,2.0,38.0,37.0,24.0
7db78,2019-06-21,12-18,8.0,8.0,7,24.0,2.0,27.0,31.0,29.0
7db78,2019-06-21,18-24,2.0,14.0,10,12.0,0.0,23.0,15.0,14.0
7db78,2019-06-22,00-06,0.0,2.0,0,0.0,0.0,2.0,1.0,0.0
7db78,2019-06-22,06-12,4.0,34.0,28,18.0,2.0,51.0,41.0,31.0
7db78,2019-06-22,12-18,15.0,9.0,12,17.0,2.0,28.0,36.0,18.0
7db78,2019-06-22,18-24,3.0,8.0,3,30.0,0.0,25.0,34.0,21.0
7db78,2019-06-23,00-06,0.0,7.0,0,4.0,0.0,8.0,4.0,1.0
7db78,2019-06-23,06-12,14.0,26.0,26,20.0,4.0,43.0,30.0,29.0
7db78,2019-06-23,12-18,4.0,10.0,7,16.0,2.0,17.0,22.0,10.0
7db78,2019-06-23,18-24,6.0,6.0,8,16.0,0.0,22.0,20.0,10.0
7db78,2019-06-24,00-06,1.0,2.0,0,0.0,0.0,3.0,2.0,0.0
7db78,2019-06-24,06-12,7.0,35.0,21,22.0,0.0,47.0,52.0,29.0
7db78,2019-06-24,12-18,5.0,18.0,10,28.0,0.0,37.0,31.0,31.0
7db78,2019-06-24,18-24,1.0,14.0,9,18.0,0.0,23.0,20.0,21.0
7db78,2019-06-25,00-06,0.0,3.0,0,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-25,06-12,15.0,25.0,21,48.0,6.0,48.0,34.0,28.0
7db78,2019-06-25,12-18,7.0,14.0,7,19.0,0.0,34.0,34.0,34.0
7db78,2019-06-25,18-24,6.0,13.0,4,25.0,0.0,25.0,41.0,21.0
7db78,2019-06-26,00-06,0.0,6.0,3,0.0,0.0,7.0,3.0,1.0
7db78,2019-06-26,06-12,22.0,45.0,27,22.0,2.0,70.0,61.0,42.0
7db78,2019-06-26,12-18,7.0,19.0,7,24.0,4.0,37.0,34.0,48.0
7db78,2019-06-26,18-24,11.0,15.0,14,20.0,4.0,40.0,26.0,36.0
7db78,2019-06-27,00-06,0.0,4.0,2,0.0,0.0,4.0,1.0,0.0
7db78,2019-06-27,06-12,26.0,28.0,26,24.0,8.0,45.0,46.0,23.0
7db78,2019-06-27,12-18,14.0,18.0,10,32.0,6.0,43.0,38.0,31.0
7db78,2019-06-27,18-24,16.0,12.0,11,22.0,2.0,29.0,32.0,18.0
7db78,2019-06-28,00-06,0.0,10.0,4,0.0,0.0,12.0,2.0,0.0
7db78,2019-06-28,06-12,9.0,24.0,15,22.0,0.0,36.0,38.0,27.0
7db78,2019-06-28,12-18,10.0,10.0,9,28.0,2.0,30.0,33.0,28.0
7db78,2019-06-28,18-24,7.0,11.0,7,24.0,0.0,28.0,28.0,25.0
7db78,2019-06-29,00-06,0.0,7.0,0,0.0,0.0,6.0,2.0,0.0
7db78,2019-06-29,06-12,8.0,25.0,29,32.0,10.0,46.0,53.0,34.0
7db78,2019-06-29,12-18,5.0,12.0,10,24.0,2.0,30.0,34.0,20.0
7db78,2019-06-29,18-24,1.0,13.0,7,18.0,0.0,28.0,30.0,22.0
7db78,2019-06-30,00-06,0.0,3.0,0,0.0,0.0,4.0,2.0,0.0
7db78,2019-06-30,06-12,3.0,32.0,25,20.0,2.0,40.0,26.0,28.0
7db78,2019-06-30,12-18,14.0,18.0,15,24.0,4.0,36.0,37.0,25.0
8a835,2019-04-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-17,12-18,23.0,5.0,6,23.0,17.0,69.0,33.0,73.0
8a835,2019-04-17,18-24,0.0,10.0,19,4.0,0.0,28.0,22.0,29.0
8a835,2019-04-18,00-06,0.0,3.0,6,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-18,06-12,6.0,13.0,25,0.0,4.0,26.0,17.0,29.0
8a835,2019-04-18,12-18,2.0,8.0,4,12.0,10.0,47.0,37.0,66.0
8a835,2019-04-18,18-24,0.0,16.0,20,0.0,2.0,22.0,20.0,37.0
8a835,2019-04-19,00-06,0.0,6.0,8,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-19,06-12,2.0,26.0,39,2.0,21.0,20.0,15.0,34.0
8a835,2019-04-19,12-18,2.0,3.0,8,4.0,6.0,28.0,20.0,35.0
8a835,2019-04-19,18-24,0.0,12.0,17,0.0,0.0,23.0,15.0,47.0
8a835,2019-04-20,00-06,0.0,3.0,6,0.0,0.0,0.0,0.0,1.0
8a835,2019-04-20,06-12,2.0,16.0,25,17.0,9.0,16.0,9.0,24.0
8a835,2019-04-20,12-18,8.0,17.0,29,5.0,7.0,36.0,39.0,43.0
8a835,2019-04-20,18-24,0.0,20.0,17,0.0,0.0,18.0,10.0,43.0
8a835,2019-04-21,00-06,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-21,06-12,2.0,21.0,38,4.0,8.0,16.0,15.0,22.0
8a835,2019-04-21,12-18,8.0,2.0,16,2.0,11.0,43.0,38.0,51.0
8a835,2019-04-21,18-24,4.0,20.0,18,0.0,0.0,21.0,10.0,60.0
8a835,2019-04-22,00-06,0.0,5.0,8,0.0,0.0,0.0,0.0,1.0
8a835,2019-04-22,06-12,4.0,14.0,18,4.0,4.0,14.0,12.0,19.0
8a835,2019-04-22,12-18,14.0,6.0,2,6.0,2.0,37.0,46.0,55.0
8a835,2019-04-22,18-24,2.0,10.0,16,12.0,2.0,19.0,25.0,40.0
8a835,2019-04-23,00-06,0.0,6.0,8,0.0,0.0,0.0,0.0,1.0
8a835,2019-04-23,06-12,0.0,14.0,24,0.0,10.0,7.0,4.0,16.0
8a835,2019-04-23,12-18,2.0,1.0,1,14.0,6.0,42.0,33.0,68.0
8a835,2019-04-23,18-24,0.0,14.0,28,0.0,0.0,12.0,7.0,44.0
8a835,2019-04-24,00-06,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-24,06-12,0.0,8.0,19,5.0,12.0,13.0,7.0,26.0
8a835,2019-04-24,12-18,4.0,1.0,10,17.0,4.0,40.0,25.0,69.0
8a835,2019-04-24,18-24,0.0,18.0,19,7.0,0.0,19.0,15.0,32.0
8a835,2019-04-25,00-06,0.0,2.0,5,0.0,0.0,0.0,0.0,1.0
8a835,2019-04-25,06-12,2.0,10.0,33,8.0,8.0,19.0,12.0,44.0
8a835,2019-04-25,12-18,6.0,3.0,7,11.0,12.0,38.0,32.0,59.0
8a835,2019-04-25,18-24,0.0,11.0,20,12.0,6.0,13.0,6.0,35.0
8a835,2019-04-26,00-06,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0
8a835,2019-04-26,06-12,2.0,10.0,28,5.0,15.0,14.0,14.0,38.0
