id,date,hour,bathroom,bedroom,front-door,hallway,kitchen
16f4b,2019-06-08,12,0.0,0.0,0.0,0.0,3.0
16f4b,2019-06-08,13,5.0,0.0,0.0,3.0,11.0
16f4b,2019-06-08,14,0.0,0.0,8.0,4.0,4.0
16f4b,2019-06-08,15,3.0,0.0,0.0,5.0,14.0
16f4b,2019-06-08,16,1.0,0.0,4.0,4.0,5.0
16f4b,2019-06-08,17,4.0,0.0,0.0,7.0,7.0
16f4b,2019-06-08,18,0.0,0.0,0.0,0.0,1.0
16f4b,2019-06-08,19,6.0,0.0,0.0,2.0,13.0
16f4b,2019-06-08,20,0.0,0.0,0.0,1.0,22.0
16f4b,2019-06-08,21,8.0,0.0,6.0,7.0,13.0
16f4b,2019-06-08,22,6.0,0.0,2.0,5.0,9.0
16f4b,2019-06-08,23,0.0,0.0,0.0,1.0,4.0
16f4b,2019-06-09,0,2.0,0.0,0.0,1.0,0.0
16f4b,2019-06-09,1,0.0,0.0,0.0,2.0,7.0
16f4b,2019-06-09,7,2.0,0.0,0.0,0.0,0.0
16f4b,2019-06-09,8,1.0,0.0,0.0,1.0,3.0
16f4b,2019-06-09,9,6.0,0.0,2.0,6.0,16.0
16f4b,2019-06-09,10,11.0,0.0,8.0,5.0,16.0
16f4b,2019-06-09,11,0.0,0.0,2.0,1.0,0.0
16f4b,2019-06-09,13,0.0,0.0,6.0,3.0,2.0
16f4b,2019-06-09,14,0.0,0.0,4.0,3.0,1.0
16f4b,2019-06-09,15,0.0,0.0,2.0,2.0,2.0
16f4b,2019-06-09,16,5.0,0.0,10.0,10.0,17.0
16f4b,2019-06-09,17,0.0,0.0,2.0,10.0,16.0
16f4b,2019-06-09,18,5.0,0.0,0.0,11.0,10.0
16f4b,2019-06-09,19,9.0,0.0,0.0,9.0,8.0
16f4b,2019-06-09,20,6.0,0.0,6.0,3.0,10.0
16f4b,2019-06-09,21,2.0,0.0,2.0,5.0,14.0
16f4b,2019-06-09,22,0.0,0.0,0.0,3.0,3.0
16f4b,2019-06-09,23,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-10,1,1.0,0.0,0.0,0.0,3.0
16f4b,2019-06-10,2,0.0,0.0,0.0,1.0,1.0
16f4b,2019-06-10,7,1.0,0.0,0.0,1.0,0.0
16f4b,2019-06-10,8,0.0,0.0,2.0,7.0,9.0
16f4b,2019-06-10,9,3.0,0.0,4.0,4.0,7.0
16f4b,2019-06-10,10,10.0,0.0,4.0,6.0,8.0
16f4b,2019-06-10,11,7.0,0.0,2.0,2.0,5.0
16f4b,2019-06-10,12,6.0,0.0,0.0,3.0,3.0
16f4b,2019-06-10,13,6.0,0.0,6.0,5.0,6.0
16f4b,2019-06-10,14,1.0,0.0,2.0,2.0,5.0
16f4b,2019-06-10,15,2.0,0.0,2.0,2.0,0.0
16f4b,2019-06-10,16,2.0,0.0,6.0,8.0,8.0
16f4b,2019-06-10,17,10.0,0.0,2.0,4.0,8.0
16f4b,2019-06-10,18,3.0,0.0,0.0,1.0,1.0
16f4b,2019-06-10,19,2.0,0.0,0.0,0.0,4.0
16f4b,2019-06-10,20,1.0,0.0,0.0,6.0,15.0
16f4b,2019-06-10,21,2.0,0.0,4.0,8.0,19.0
16f4b,2019-06-10,22,4.0,0.0,0.0,0.0,5.0
16f4b,2019-06-10,23,3.0,0.0,0.0,3.0,6.0
16f4b,2019-06-11,0,0.0,0.0,0.0,1.0,4.0
16f4b,2019-06-11,1,0.0,0.0,0.0,1.0,2.0
16f4b,2019-06-11,2,0.0,0.0,0.0,0.0,3.0
16f4b,2019-06-11,5,1.0,0.0,0.0,1.0,0.0
16f4b,2019-06-11,8,2.0,0.0,6.0,1.0,9.0
16f4b,2019-06-11,9,19.0,0.0,17.0,12.0,15.0
16f4b,2019-06-11,10,5.0,0.0,0.0,1.0,5.0
16f4b,2019-06-11,11,19.0,0.0,0.0,7.0,11.0
16f4b,2019-06-11,12,12.0,0.0,4.0,9.0,10.0
16f4b,2019-06-11,13,3.0,0.0,4.0,3.0,5.0
16f4b,2019-06-11,14,1.0,0.0,2.0,1.0,2.0
16f4b,2019-06-11,15,3.0,0.0,0.0,2.0,8.0
16f4b,2019-06-11,16,9.0,0.0,4.0,4.0,10.0
16f4b,2019-06-11,17,0.0,0.0,0.0,1.0,5.0
16f4b,2019-06-11,18,0.0,0.0,0.0,1.0,3.0
16f4b,2019-06-11,19,1.0,0.0,2.0,4.0,8.0
16f4b,2019-06-11,20,10.0,0.0,2.0,4.0,10.0
16f4b,2019-06-11,21,9.0,0.0,2.0,6.0,8.0
16f4b,2019-06-11,22,4.0,0.0,0.0,0.0,3.0
16f4b,2019-06-11,23,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-12,0,0.0,0.0,0.0,0.0,3.0
16f4b,2019-06-12,1,1.0,0.0,0.0,1.0,4.0
16f4b,2019-06-12,3,1.0,0.0,0.0,1.0,0.0
16f4b,2019-06-12,5,1.0,0.0,0.0,1.0,1.0
16f4b,2019-06-12,8,0.0,0.0,2.0,3.0,5.0
16f4b,2019-06-12,9,9.0,0.0,6.0,8.0,8.0
16f4b,2019-06-12,10,13.0,0.0,12.0,8.0,13.0
16f4b,2019-06-12,11,8.0,0.0,0.0,3.0,4.0
16f4b,2019-06-12,12,5.0,0.0,2.0,5.0,8.0
16f4b,2019-06-12,13,10.0,0.0,13.0,13.0,17.0
16f4b,2019-06-12,14,2.0,0.0,0.0,2.0,4.0
16f4b,2019-06-12,15,1.0,0.0,0.0,3.0,13.0
16f4b,2019-06-12,16,0.0,0.0,6.0,1.0,5.0
16f4b,2019-06-12,17,1.0,0.0,2.0,1.0,7.0
16f4b,2019-06-12,18,2.0,0.0,4.0,8.0,6.0
16f4b,2019-06-12,19,7.0,0.0,2.0,6.0,6.0
16f4b,2019-06-12,20,1.0,0.0,0.0,1.0,14.0
16f4b,2019-06-12,21,5.0,0.0,8.0,11.0,16.0
16f4b,2019-06-12,22,5.0,0.0,0.0,0.0,7.0
16f4b,2019-06-12,23,3.0,0.0,0.0,0.0,2.0
16f4b,2019-06-13,0,0.0,0.0,0.0,2.0,2.0
16f4b,2019-06-13,1,2.0,0.0,0.0,0.0,2.0
16f4b,2019-06-13,2,1.0,0.0,0.0,0.0,1.0
16f4b,2019-06-13,3,1.0,0.0,0.0,0.0,3.0
16f4b,2019-06-13,6,2.0,0.0,0.0,1.0,1.0
16f4b,2019-06-13,7,6.0,0.0,2.0,5.0,5.0
16f4b,2019-06-13,8,17.0,0.0,8.0,11.0,20.0
16f4b,2019-06-13,9,9.0,0.0,2.0,7.0,10.0
16f4b,2019-06-13,10,8.0,0.0,0.0,3.0,8.0
16f4b,2019-06-13,11,10.0,0.0,2.0,8.0,7.0
16f4b,2019-06-13,12,0.0,0.0,0.0,0.0,4.0
16f4b,2019-06-13,13,0.0,0.0,2.0,1.0,7.0
16f4b,2019-06-13,14,2.0,0.0,6.0,7.0,8.0
16f4b,2019-06-13,15,0.0,0.0,2.0,1.0,1.0
16f4b,2019-06-13,16,3.0,0.0,2.0,3.0,6.0
16f4b,2019-06-13,17,24.0,0.0,6.0,5.0,15.0
16f4b,2019-06-13,18,5.0,0.0,0.0,6.0,14.0
16f4b,2019-06-13,19,5.0,0.0,0.0,3.0,11.0
16f4b,2019-06-13,20,4.0,0.0,12.0,9.0,12.0
16f4b,2019-06-13,21,1.0,0.0,2.0,8.0,17.0
16f4b,2019-06-13,22,8.0,0.0,2.0,2.0,2.0
16f4b,2019-06-13,23,0.0,0.0,0.0,1.0,4.0
16f4b,2019-06-14,0,2.0,0.0,0.0,2.0,0.0
16f4b,2019-06-14,1,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-14,2,0.0,0.0,0.0,0.0,1.0
16f4b,2019-06-14,3,1.0,0.0,0.0,1.0,0.0
16f4b,2019-06-14,4,1.0,0.0,0.0,1.0,3.0
16f4b,2019-06-14,8,3.0,0.0,5.0,7.0,14.0
16f4b,2019-06-14,9,17.0,0.0,0.0,9.0,24.0
16f4b,2019-06-14,10,17.0,0.0,4.0,8.0,8.0
16f4b,2019-06-14,11,15.0,0.0,6.0,6.0,12.0
16f4b,2019-06-14,12,2.0,0.0,6.0,2.0,5.0
16f4b,2019-06-14,13,1.0,0.0,2.0,3.0,4.0
16f4b,2019-06-14,14,1.0,0.0,4.0,0.0,1.0
16f4b,2019-06-14,15,1.0,0.0,0.0,0.0,2.0
16f4b,2019-06-14,16,1.0,0.0,0.0,1.0,1.0
16f4b,2019-06-14,17,4.0,0.0,8.0,5.0,8.0
16f4b,2019-06-14,18,4.0,0.0,0.0,3.0,8.0
16f4b,2019-06-14,19,4.0,0.0,2.0,3.0,9.0
16f4b,2019-06-14,20,6.0,0.0,0.0,3.0,5.0
16f4b,2019-06-14,21,0.0,0.0,2.0,4.0,9.0
16f4b,2019-06-14,22,1.0,0.0,2.0,2.0,6.0
16f4b,2019-06-15,3,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-17,14,0.0,0.0,0.0,1.0,0.0
16f4b,2019-06-17,15,4.0,0.0,0.0,4.0,4.0
16f4b,2019-06-17,16,0.0,0.0,4.0,0.0,0.0
16f4b,2019-06-17,17,2.0,0.0,0.0,1.0,7.0
16f4b,2019-06-17,18,2.0,0.0,4.0,3.0,4.0
16f4b,2019-06-17,19,4.0,0.0,0.0,2.0,10.0
16f4b,2019-06-17,20,3.0,0.0,0.0,1.0,12.0
16f4b,2019-06-17,21,1.0,0.0,0.0,2.0,2.0
16f4b,2019-06-17,22,0.0,0.0,4.0,4.0,8.0
16f4b,2019-06-18,0,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-18,3,1.0,0.0,0.0,2.0,1.0
16f4b,2019-06-18,5,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-18,8,16.0,0.0,6.0,9.0,15.0
16f4b,2019-06-18,9,0.0,0.0,2.0,2.0,10.0
16f4b,2019-06-18,10,4.0,0.0,2.0,3.0,17.0
16f4b,2019-06-18,11,5.0,0.0,0.0,3.0,6.0
16f4b,2019-06-18,12,2.0,0.0,4.0,2.0,11.0
16f4b,2019-06-18,13,2.0,0.0,4.0,0.0,9.0
16f4b,2019-06-18,14,3.0,0.0,2.0,3.0,6.0
16f4b,2019-06-18,15,1.0,0.0,2.0,2.0,7.0
16f4b,2019-06-18,16,3.0,0.0,4.0,12.0,10.0
16f4b,2019-06-18,17,8.0,0.0,2.0,1.0,10.0
16f4b,2019-06-18,18,2.0,0.0,2.0,4.0,8.0
16f4b,2019-06-18,19,3.0,0.0,2.0,4.0,12.0
16f4b,2019-06-18,20,0.0,0.0,0.0,1.0,4.0
16f4b,2019-06-18,21,2.0,0.0,2.0,1.0,11.0
16f4b,2019-06-18,22,6.0,0.0,2.0,5.0,10.0
16f4b,2019-06-18,23,0.0,0.0,0.0,0.0,5.0
16f4b,2019-06-19,0,0.0,0.0,0.0,1.0,0.0
16f4b,2019-06-19,2,1.0,0.0,0.0,1.0,0.0
16f4b,2019-06-19,5,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-19,7,0.0,0.0,0.0,1.0,1.0
16f4b,2019-06-19,8,1.0,0.0,9.0,6.0,20.0
16f4b,2019-06-19,9,15.0,0.0,14.0,9.0,18.0
16f4b,2019-06-19,10,18.0,0.0,37.0,17.0,16.0
16f4b,2019-06-19,11,16.0,0.0,53.0,6.0,10.0
16f4b,2019-06-19,12,4.0,0.0,16.0,0.0,11.0
16f4b,2019-06-19,13,2.0,0.0,10.0,0.0,12.0
16f4b,2019-06-19,14,2.0,0.0,2.0,0.0,8.0
16f4b,2019-06-19,15,3.0,0.0,4.0,0.0,13.0
16f4b,2019-06-19,16,3.0,0.0,3.0,0.0,8.0
16f4b,2019-06-19,17,21.0,0.0,7.0,6.0,21.0
16f4b,2019-06-19,18,7.0,0.0,2.0,3.0,7.0
16f4b,2019-06-19,19,0.0,0.0,0.0,3.0,7.0
16f4b,2019-06-19,21,1.0,0.0,6.0,10.0,15.0
16f4b,2019-06-19,22,7.0,0.0,0.0,4.0,9.0
16f4b,2019-06-19,23,0.0,0.0,0.0,0.0,1.0
16f4b,2019-06-20,0,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-20,1,1.0,0.0,0.0,2.0,0.0
16f4b,2019-06-20,2,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-20,8,7.0,0.0,2.0,4.0,14.0
16f4b,2019-06-20,9,20.0,0.0,4.0,13.0,14.0
16f4b,2019-06-20,10,7.0,0.0,6.0,7.0,7.0
16f4b,2019-06-20,11,0.0,0.0,4.0,0.0,0.0
16f4b,2019-06-20,12,1.0,0.0,2.0,1.0,2.0
16f4b,2019-06-20,13,1.0,0.0,2.0,2.0,15.0
16f4b,2019-06-20,14,4.0,0.0,2.0,4.0,4.0
16f4b,2019-06-20,15,0.0,0.0,0.0,0.0,1.0
16f4b,2019-06-20,16,4.0,0.0,2.0,9.0,6.0
16f4b,2019-06-20,17,2.0,0.0,7.0,2.0,18.0
16f4b,2019-06-20,18,1.0,0.0,5.0,0.0,4.0
16f4b,2019-06-20,20,2.0,0.0,0.0,0.0,7.0
16f4b,2019-06-20,21,5.0,0.0,12.0,0.0,7.0
16f4b,2019-06-20,22,9.0,0.0,0.0,0.0,8.0
16f4b,2019-06-20,23,1.0,0.0,0.0,0.0,1.0
16f4b,2019-06-21,1,2.0,0.0,0.0,0.0,2.0
16f4b,2019-06-21,2,2.0,0.0,0.0,0.0,3.0
16f4b,2019-06-21,3,1.0,0.0,0.0,0.0,1.0
16f4b,2019-06-21,4,2.0,0.0,2.0,1.0,4.0
16f4b,2019-06-21,7,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-21,8,1.0,0.0,2.0,0.0,6.0
16f4b,2019-06-21,9,6.0,0.0,4.0,5.0,23.0
16f4b,2019-06-21,10,18.0,0.0,10.0,5.0,19.0
16f4b,2019-06-21,11,5.0,0.0,2.0,0.0,11.0
16f4b,2019-06-21,12,21.0,0.0,0.0,0.0,13.0
16f4b,2019-06-21,13,6.0,0.0,10.0,0.0,12.0
16f4b,2019-06-21,14,4.0,0.0,4.0,1.0,6.0
16f4b,2019-06-21,15,4.0,0.0,2.0,1.0,7.0
16f4b,2019-06-21,16,6.0,0.0,6.0,4.0,16.0
16f4b,2019-06-21,17,4.0,0.0,2.0,5.0,22.0
16f4b,2019-06-21,18,5.0,0.0,0.0,1.0,18.0
16f4b,2019-06-21,19,11.0,0.0,9.0,4.0,14.0
16f4b,2019-06-21,20,2.0,0.0,0.0,1.0,16.0
16f4b,2019-06-21,21,0.0,0.0,4.0,6.0,9.0
16f4b,2019-06-21,22,4.0,0.0,0.0,2.0,7.0
16f4b,2019-06-21,23,0.0,0.0,0.0,0.0,3.0
16f4b,2019-06-22,1,3.0,0.0,0.0,1.0,1.0
16f4b,2019-06-22,8,4.0,0.0,0.0,0.0,4.0
16f4b,2019-06-22,9,0.0,0.0,4.0,3.0,5.0
16f4b,2019-06-22,10,15.0,0.0,6.0,6.0,6.0
16f4b,2019-06-22,11,5.0,0.0,2.0,2.0,5.0
16f4b,2019-06-22,12,0.0,0.0,0.0,0.0,4.0
16f4b,2019-06-22,13,2.0,0.0,0.0,0.0,0.0
16f4b,2019-06-22,14,2.0,0.0,0.0,1.0,2.0
16f4b,2019-06-22,15,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-22,16,2.0,0.0,4.0,5.0,9.0
16f4b,2019-06-22,17,7.0,0.0,4.0,3.0,14.0
16f4b,2019-06-22,18,4.0,0.0,0.0,1.0,5.0
16f4b,2019-06-22,19,12.0,0.0,2.0,3.0,14.0
16f4b,2019-06-22,20,0.0,0.0,0.0,0.0,5.0
16f4b,2019-06-22,21,0.0,0.0,4.0,4.0,6.0
16f4b,2019-06-22,23,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-23,0,0.0,0.0,0.0,0.0,4.0
16f4b,2019-06-23,5,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-23,8,1.0,0.0,2.0,1.0,2.0
16f4b,2019-06-23,9,5.0,0.0,2.0,5.0,14.0
16f4b,2019-06-23,10,13.0,0.0,6.0,2.0,20.0
16f4b,2019-06-23,11,8.0,0.0,2.0,1.0,7.0
16f4b,2019-06-23,12,3.0,0.0,0.0,1.0,3.0
16f4b,2019-06-23,13,3.0,0.0,0.0,2.0,1.0
16f4b,2019-06-23,14,1.0,0.0,4.0,1.0,0.0
16f4b,2019-06-23,15,5.0,0.0,0.0,1.0,9.0
16f4b,2019-06-23,16,7.0,0.0,0.0,2.0,11.0
16f4b,2019-06-23,17,10.0,0.0,2.0,7.0,7.0
16f4b,2019-06-23,18,6.0,0.0,0.0,0.0,14.0
16f4b,2019-06-23,19,16.0,0.0,0.0,2.0,12.0
16f4b,2019-06-23,20,5.0,0.0,0.0,1.0,5.0
16f4b,2019-06-23,21,2.0,0.0,6.0,9.0,13.0
16f4b,2019-06-23,22,2.0,0.0,0.0,0.0,2.0
16f4b,2019-06-23,23,0.0,0.0,0.0,0.0,4.0
16f4b,2019-06-24,0,1.0,0.0,0.0,1.0,3.0
16f4b,2019-06-24,6,2.0,0.0,0.0,0.0,0.0
16f4b,2019-06-24,8,0.0,0.0,2.0,1.0,3.0
16f4b,2019-06-24,9,4.0,0.0,4.0,6.0,22.0
16f4b,2019-06-24,10,6.0,0.0,6.0,6.0,9.0
16f4b,2019-06-24,11,9.0,0.0,6.0,3.0,8.0
16f4b,2019-06-24,12,9.0,0.0,0.0,3.0,10.0
16f4b,2019-06-24,13,15.0,0.0,4.0,17.0,21.0
16f4b,2019-06-24,14,5.0,0.0,4.0,4.0,14.0
16f4b,2019-06-24,15,1.0,0.0,2.0,1.0,13.0
16f4b,2019-06-24,16,6.0,0.0,10.0,4.0,18.0
16f4b,2019-06-24,17,4.0,0.0,6.0,2.0,20.0
16f4b,2019-06-24,18,19.0,0.0,6.0,4.0,6.0
16f4b,2019-06-24,19,12.0,0.0,7.0,4.0,11.0
16f4b,2019-06-24,20,3.0,0.0,2.0,1.0,9.0
16f4b,2019-06-24,21,4.0,0.0,0.0,0.0,12.0
16f4b,2019-06-24,23,2.0,0.0,0.0,1.0,4.0
16f4b,2019-06-25,0,1.0,0.0,0.0,0.0,6.0
16f4b,2019-06-25,1,0.0,0.0,0.0,0.0,1.0
16f4b,2019-06-25,2,2.0,0.0,0.0,0.0,0.0
16f4b,2019-06-25,7,8.0,0.0,0.0,2.0,7.0
16f4b,2019-06-25,8,2.0,0.0,4.0,4.0,15.0
16f4b,2019-06-25,9,7.0,0.0,0.0,0.0,5.0
16f4b,2019-06-25,10,5.0,0.0,0.0,1.0,5.0
16f4b,2019-06-25,11,10.0,0.0,2.0,0.0,11.0
16f4b,2019-06-25,12,8.0,0.0,0.0,2.0,7.0
16f4b,2019-06-25,13,9.0,0.0,2.0,2.0,4.0
16f4b,2019-06-25,14,1.0,0.0,0.0,2.0,1.0
16f4b,2019-06-25,15,1.0,0.0,2.0,1.0,2.0
16f4b,2019-06-25,16,4.0,0.0,0.0,0.0,5.0
16f4b,2019-06-25,17,16.0,0.0,4.0,2.0,16.0
16f4b,2019-06-25,18,5.0,0.0,0.0,0.0,20.0
16f4b,2019-06-25,19,1.0,0.0,0.0,0.0,12.0
16f4b,2019-06-25,20,3.0,0.0,0.0,0.0,4.0
16f4b,2019-06-25,21,2.0,0.0,0.0,2.0,6.0
16f4b,2019-06-25,22,10.0,0.0,6.0,0.0,8.0
16f4b,2019-06-25,23,3.0,0.0,0.0,0.0,3.0
16f4b,2019-06-26,0,2.0,0.0,0.0,0.0,1.0
16f4b,2019-06-26,4,2.0,0.0,0.0,0.0,0.0
16f4b,2019-06-26,9,0.0,0.0,2.0,0.0,12.0
16f4b,2019-06-26,10,11.0,0.0,4.0,0.0,16.0
16f4b,2019-06-26,11,3.0,0.0,2.0,2.0,11.0
16f4b,2019-06-26,12,2.0,0.0,6.0,2.0,6.0
16f4b,2019-06-26,13,3.0,0.0,10.0,2.0,4.0
16f4b,2019-06-26,14,2.0,0.0,0.0,0.0,4.0
16f4b,2019-06-26,15,7.0,0.0,0.0,6.0,10.0
16f4b,2019-06-26,16,2.0,0.0,0.0,7.0,4.0
16f4b,2019-06-26,17,4.0,0.0,6.0,1.0,16.0
16f4b,2019-06-26,18,3.0,0.0,6.0,0.0,0.0
16f4b,2019-06-26,19,8.0,0.0,0.0,3.0,12.0
16f4b,2019-06-26,20,1.0,0.0,0.0,1.0,17.0
16f4b,2019-06-26,21,2.0,0.0,2.0,1.0,5.0
16f4b,2019-06-26,22,0.0,0.0,8.0,4.0,12.0
16f4b,2019-06-26,23,3.0,0.0,0.0,1.0,1.0
16f4b,2019-06-27,0,0.0,0.0,0.0,1.0,4.0
16f4b,2019-06-27,2,2.0,0.0,0.0,2.0,0.0
16f4b,2019-06-27,7,3.0,0.0,14.0,3.0,4.0
16f4b,2019-06-27,8,17.0,0.0,18.0,9.0,18.0
16f4b,2019-06-27,9,13.0,0.0,8.0,8.0,12.0
16f4b,2019-06-27,10,2.0,0.0,10.0,1.0,4.0
16f4b,2019-06-27,11,0.0,0.0,0.0,0.0,3.0
16f4b,2019-06-27,12,1.0,0.0,0.0,0.0,1.0
16f4b,2019-06-27,13,2.0,0.0,0.0,1.0,3.0
16f4b,2019-06-27,15,3.0,0.0,2.0,1.0,1.0
16f4b,2019-06-27,16,3.0,0.0,2.0,1.0,3.0
16f4b,2019-06-27,17,1.0,0.0,0.0,3.0,5.0
16f4b,2019-06-27,18,8.0,0.0,6.0,8.0,17.0
16f4b,2019-06-27,19,5.0,0.0,0.0,0.0,9.0
16f4b,2019-06-27,20,6.0,0.0,4.0,5.0,8.0
16f4b,2019-06-27,21,2.0,0.0,0.0,0.0,8.0
16f4b,2019-06-27,23,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-28,0,4.0,0.0,0.0,0.0,1.0
16f4b,2019-06-28,2,5.0,0.0,0.0,2.0,1.0
16f4b,2019-06-28,4,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-28,8,0.0,0.0,2.0,2.0,7.0
16f4b,2019-06-28,9,1.0,0.0,8.0,1.0,13.0
16f4b,2019-06-28,10,17.0,0.0,4.0,1.0,16.0
16f4b,2019-06-28,11,11.0,0.0,6.0,3.0,17.0
16f4b,2019-06-28,12,1.0,0.0,2.0,0.0,11.0
16f4b,2019-06-28,13,12.0,0.0,6.0,2.0,11.0
16f4b,2019-06-28,14,21.0,0.0,2.0,5.0,12.0
16f4b,2019-06-28,15,3.0,0.0,6.0,1.0,4.0
16f4b,2019-06-28,16,6.0,0.0,3.0,8.0,14.0
16f4b,2019-06-28,17,0.0,0.0,4.0,1.0,5.0
16f4b,2019-06-28,18,5.0,0.0,0.0,1.0,2.0
16f4b,2019-06-28,19,4.0,0.0,0.0,3.0,14.0
16f4b,2019-06-28,20,2.0,0.0,2.0,2.0,2.0
16f4b,2019-06-28,21,2.0,0.0,4.0,2.0,8.0
16f4b,2019-06-28,22,2.0,0.0,0.0,0.0,0.0
16f4b,2019-06-28,23,1.0,0.0,2.0,1.0,5.0
16f4b,2019-06-29,0,5.0,0.0,0.0,0.0,1.0
16f4b,2019-06-29,7,1.0,0.0,0.0,0.0,0.0
16f4b,2019-06-29,9,7.0,0.0,7.0,4.0,11.0
16f4b,2019-06-29,10,7.0,0.0,5.0,3.0,13.0
16f4b,2019-06-29,11,0.0,0.0,0.0,0.0,4.0
16f4b,2019-06-29,12,3.0,0.0,4.0,2.0,8.0
16f4b,2019-06-29,13,1.0,0.0,2.0,0.0,6.0
16f4b,2019-06-29,14,1.0,0.0,0.0,0.0,3.0
16f4b,2019-06-29,15,3.0,0.0,4.0,1.0,4.0
16f4b,2019-06-29,16,4.0,0.0,2.0,0.0,5.0
16f4b,2019-06-29,17,7.0,0.0,2.0,0.0,8.0
16f4b,2019-06-29,18,4.0,0.0,2.0,1.0,4.0
16f4b,2019-06-29,19,1.0,0.0,2.0,1.0,5.0
16f4b,2019-06-29,20,1.0,0.0,4.0,1.0,14.0
16f4b,2019-06-29,21,1.0,0.0,0.0,0.0,12.0
16f4b,2019-06-29,22,11.0,0.0,0.0,3.0,16.0
16f4b,2019-06-29,23,0.0,0.0,0.0,0.0,3.0
16f4b,2019-06-30,0,0.0,0.0,0.0,0.0,1.0
16f4b,2019-06-30,1,0.0,0.0,0.0,0.0,2.0
16f4b,2019-06-30,8,2.0,0.0,2.0,0.0,5.0
16f4b,2019-06-30,9,12.0,0.0,2.0,0.0,11.0
16f4b,2019-06-30,10,8.0,0.0,2.0,2.0,12.0
16f4b,2019-06-30,11,22.0,0.0,2.0,4.0,9.0
16f4b,2019-06-30,12,9.0,0.0,0.0,2.0,6.0
16f4b,2019-06-30,13,1.0,0.0,0.0,1.0,4.0
16f4b,2019-06-30,14,1.0,0.0,2.0,3.0,5.0
16f4b,2019-06-30,16,1.0,0.0,6.0,1.0,4.0
16f4b,2019-06-30,17,0.0,0.0,0.0,2.0,3.0
16f4b,2019-06-30,18,8.0,0.0,0.0,1.0,15.0
16f4b,2019-06-30,19,9.0,0.0,4.0,1.0,10.0
16f4b,2019-06-30,20,9.0,0.0,4.0,4.0,8.0
16f4b,2019-06-30,21,3.0,0.0,0.0,0.0,2.0
16f4b,2019-06-30,22,4.0,0.0,0.0,1.0,10.0
16f4b,2019-06-30,23,4.0,0.0,0.0,1.0,5.0
